gutenberg_id	text
6150	Atrides' shield, but drove not through the spear;
6150	Back to his comrades' shelt'ring ranks he sprang
6150	In hopes of safety, glancing all around,
6150	His body to defend; but as he turn'd,
6150	In his right flank a brazen-pointed shaft,
6150	Shot by Meriones, was buried deep:
6150	Beneath the bone it pass'd, and pierc'd him through.
6150	At once he fell; and gasping out his life,
6150	Amid his comrades, writhing on the ground
6150	Like a crush'd worm he lay; and from the wound
6150	The dark blood pouring, drench'd the thirsty soil.
6150	""
6150	The valiant troops of Paphlagonia clos'd
6150	Around him; on his car they plac'd the slain.
6150	And deeply sorrowing, to the city bore;
6150	His father, weeping, walk'd beside the car,                     [4]
6150	Nor vengeance for his slaughter'd son obtain'd.
6150	Paris with grief and anger saw him fall:
6150	For he in former days his guest had been
6150	In Paphlagonia; then, with anger fill'd,
6150	A brass-tipp'd arrow from his bow he sent.
6150	""
6150	A certain man there was, Euchenor nam'd,
6150	Who dwelt in Corinth; rich, of blameless life,
6150	The son of Polyeidus, skilful seer:
6150	His fate well knowing, he embark'd; for oft
6150	The good old man had told him that his doom
6150	Was, or at home by sharp disease to die,
6150	Or with the Greeks by Trojan hands to fall.
6150	Embarking, he escap'd alike the fine
6150	By Greeks impos'd, and pangs of sharp disease.
6150	Him Paris smote between the ear and jaw;
6150	Swift fled his spirit, and darkness clos'd his eyes.
6150	Thus rag'd, like blazing fire, the furious fight.
6150	""
6150	But nought as yet had Hector heard, nor knew
6150	How sorely, leftward of the ships, were press'd
6150	The Trojans by the Greeks; and now appear'd
6150	Their triumph, sure; such succour Neptune gave,
6150	Their courage rousing, and imparting strength.
6150	But there he kept, where first the serried ranks
6150	Of Greeks he broke, and storm'd the wall and gates;
6150	There beach'd beside the hoary sea, the ships
6150	Of Ajax and Protesilaus lay;
6150	There had the wall been lowest built; and there
6150	Were gather'd in defence the chiefest all,
6150	Horses and men: the stout Boeotians there,
6150	Join'd to th' Ionians with their flowing robes,
6150	Loerians, and Phthians, and Epeians proud,
6150	Could scarce protect their ships; nor could repel
6150	Th' impetuous fire of godlike Hector's charge.
6150	There too the choicest troops of Athens fought;
6150	Their chief, Menestheus, Peteus' son; with whom
6150	Were Pheidas, Stichius, Bias in command;
6150	Th' Epeians Meges, Phyleus' son, obey'd,
6150	And Dracius and Amphion; Medon next,
6150	With brave Podarces led the Phthian host:
6150	Medon, the great Oileus' bastard son,
6150	Brother of Ajax; he in Phylace,
6150	Far from his native land, was driv'n to dwell,
6150	Since one to Eriopis near akin,
6150	His sire Oileus' wife, his hand had slain.
6150	Podarces from Iphiclus claim'd his birth,
6150	The son of Phylacus; these two in arms
6150	The valiant Phthians leading to the fight,
6150	Join'd the Boeotian troops to guard the ships.
6150	But from the side of Ajax Telamon
6150	Stirr'd not a whit Oileus' active son;
6150	But as on fallow-land with one accord,
6150	Two dark-red oxen drag the well-wrought plough,
6150	Streaming with sweat that gathers round their horns;
6150	They by the polish'd yoke together held,
6150	The stiff soil cleaving, down the furrow strain;
6150	So closely, side by side, those two advanc'd.
6150	But comrades, many and brave, on Telamon
6150	Attended, who, whene'er with toil and sweat
6150	His limbs grew faint, upheld his weighty shield;
6150	While in the fray, Oileus' noble son
6150	No Locrians follow'd; theirs were not the hearts
6150	To brook th' endurance of the standing fight;
6150	Nor had they brass-bound helms, with horsehair plume,
6150	Nor ample shields they bore, nor ashen spear;
6150	But came to Troy, in bows and twisted slings
6150	Of woollen cloth confiding; and from these
6150	Their bolts quick-show'ring, broke the Trojan ranks.
6150	While those, in front, in glitt'ring arms oppos'd
6150	The men of Troy, by noble Hector led:
6150	These, in the rear, unseen, their arrows shot.
6150	Nor stood the Trojans; for amid their ranks
6150	The galling arrows dire confusion spread.
6150	Then had the Trojans from the ships and tents
6150	Back to the breezy heights of Troy been driv'n
6150	In flight disastrous; but Polydamas
6150	Drew near to Hector, and address'd him thus:
6150	""
6150	"""Hector, I know thee, how unapt thou art"
6150	To hearken to advice; because the Gods
6150	Have giv'n thee to excel in warlike might,
6150	Thou deemest thyself, in counsel too, supreme;
6150	Yet every gift thou canst not so combine:
6150	To one the Gods have granted warlike might,
6150	To one the dance, to one the lyre and song;
6150	While in another's breast all-seeing Jove
6150	Hath plac'd the spirit of wisdom, and a mind
6150	Discerning, for the common good of all:
6150	By him are states preserv'd; and he himself
6150	Best knows the value of the precious gift.
6150	Then hear what seems to me the wisest course.
6150	On ev'ry side the circling ring of war
6150	Is blazing all around thee; and, thou seest,
6150	Our valiant Trojans, since the wall they scal'd,
6150	Or stand aloof, or scatter'd 'mid the ships
6150	Outnumber'd, with superior forces strive.
6150	Then thou, retiring, hither call the chiefs;
6150	Here take we counsel fully, if to fall
6150	Upon their well-mann'd ships, should Heaven vouchsafe
6150	The needful strength, or, scatheless yet, withdraw;
6150	For much I fear they soon will pay us back
6150	Their debt of yesterday; since in their ranks
6150	One yet remains insatiate of the fight,
6150	"And he, methinks, not long will stand aloof."""
6150	""
6150	Thus he: the prudent counsel Hector pleas'd;
6150	Down from his chariot with his arms he leap'd,
6150	And to Polydamas his speech address'd:
6150	""
6150	"""Polydamas, detain thou here the chiefs;"
6150	Thither will I, and meet the front of war,
6150	"And, giv'n my orders, quickly here return."""
6150	""
6150	He said; and, like a snow-clad mountain high,
6150	Uprose; and loudly shouting, in hot haste
6150	Flew through the Trojan and Confed'rate host.
6150	At sound of Hector's voice, round Panthous' son,
6150	Polydamas, were gather'd all the chiefs.
6150	But 'mid the foremost combatants he sought
6150	If haply he might find Deiphobus,
6150	And royal Helenus, and Adamas,
6150	And gallant Asius, son of Hyrtacus.
6150	These found he not unscath'd by wounds or death;
6150	For some beside the ships of Greece had paid,
6150	By Grecian hands, the forfeit of their lives,
6150	While others wounded lay within the wall.
6150	But, to the leftward of the bloody fray,
6150	The godlike Paris, fair-hair'd Helen's Lord,
6150	Cheering his comrades to the fight, he found,
6150	And with reproachful words address'd him thus:
6150	""
6150	"""Thou wretched Paris, fair in outward form,"
6150	Thou slave of woman, manhood's counterfeit,
6150	Where is Deiphobus, and where the might
6150	Of royal Helenus? where Adamas,
6150	The son of Asius? where too Asius, son
6150	Of Hyrtacus? and where Othryoneus?
6150	Now from its summit totters to the fall
6150	"Our lofty Ilium; now thy doom is sure."""
6150	""
6150	To whom the godlike Paris thus replied:
6150	"""Hector, since blameless I incur thy blame,"
6150	Ne'er have I less withdrawn me from the fight,
6150	And me not wholly vile my mother bore;
6150	For since thou gav'st command to attack the ships,
6150	We here against the Greeks unflinching war
6150	Have wag'd; our comrades, whom thou seek'st, are slain:
6150	Only Deiphobus hath left the field,
6150	And Helenus; both wounded by the spear,
6150	Both through the hand; but Jove their life hath spar'd.
6150	But thou, where'er thy courage bids, lead on:
6150	We shall be prompt to follow; to our pow'r
6150	Thou shalt in us no lack of valour find;
6150	"Beyond his pow'r the bravest cannot fight."""
6150	""
6150	Wrought on his brother's mind the hero's words:
6150	Together both they bent their steps, where rag'd
6150	The fiercest conflict; there Cebriones,
6150	Phalces, Orthaeus, brave Polydamas,
6150	Palmys, and godlike Polyphetes' might,
6150	And Morys, and Ascanius fought; these two
6150	Hippotion's sons; from rich Ascania's plains
6150	They, as reliefs, but yestermorn had come;
6150	Impell'd by Jove, they sought the battle field.
6150	Onward they dash'd, impetuous as the rush
6150	Of the fierce whirlwind, which with lightning charg'd,
6150	From Father Jove sweeps downward o'er the plain:
6150	As with loud roar it mingles with the sea,
6150	The many-dashing ocean's billows boil,
6150	Upheaving, foam-white-crested, wave on wave;
6150	So, rank on rank, the Trojans, closely mass'd,
6150	In arms all glitt'ring, with their chiefs advanc'd;
6150	Hector, the son of Priam, led them on,
6150	In combat terrible as blood-stain'd Mars:
6150	Before his breast his shield's broad orb he bore,
6150	Of hides close join'd, with brazen plates o'erlaid;
6150	The gleaming helmet nodded o'er his brow.
6150	He, with proud step, protected by his shield,
6150	On ev'ry side the hostile ranks survey'd,
6150	If signs of yielding he might trace; but they
6150	Unshaken stood; and with like haughty mien,
6150	Ajax at Hector thus defiance hurl'd:
6150	""
6150	"""Draw nearer, mighty chief; why seek to scare"
6150	Our valiant Greeks? we boast ourselves of war
6150	Not wholly unskill'd, though now the hand of Jove
6150	Lies heavy on us with the scourge of Heav'n.
6150	Thou hop'st, forsooth, our vessels to destroy;
6150	But stalwart arms for their defence we boast.
6150	Long ere that day shall your proud city fall,
6150	Tak'n and destroy'd by our victorious hands.
6150	Not far the hour, when thou thyself in flight
6150	To Jove and all the Gods shalt make thy pray'r,
6150	That swifter than the falcon's wing thy steeds
6150	"May bear thee o'er the dusty plain to Troy."""
6150	""
6150	Thus as he spoke, upon his right appear'd
6150	An eagle, soaring high; the crowd of Greeks
6150	The fav'ring omen saw, and shouted loud:
6150	"Then noble Hector thus: ""What words are these,"
6150	Ajax, thou babbling braggart, vain of speech!
6150	For would to Heav'n I were as well assur'd
6150	I were the son of aegis-bearing Jove,
6150	Born of imperial Juno, and myself
6150	In equal honour with Apollo held
6150	Or blue-ey'd Pallas, as I am assur'd
6150	This day is fraught with ill to all the Greeks:
6150	Thou 'mid the rest shalt perish, if thou dare
6150	My spear encounter, which thy dainty skin
6150	Shall rend; and slain beside the ships, thy flesh
6150	"Shall glut the dogs and carrion birds of Troy."""
6150	""
6150	He said, and led them on; with eager cheers
6150	They followed; shouted loud the hindmost throng.
6150	On th' other side the Greeks return'd the shout:
6150	Of all the Trojans' bravest they, unmov'd,
6150	The onset bore; their mingled clamours rose
6150	To Heav'n, and reach'd the glorious light of Jove.
6150	""
6150	""
6150	""
6150	""
6150	ARGUMENT.
6150	""
6150	JUNO DECEIVES JUPITER BY THE GIRDLE OF VENUS.
6150	""
6150	""
6150	Nestor, sitting at the table with Machaon, is alarmed with the
6150	increasing clamour of the war, and hastens to Agamemnon; on his way he
6150	meets that prince with Diomed and Ulysses, whom he informs of the
6150	extremity of the danger. Agamemnon proposes to make their escape by
6150	night, which Ulysses withstands; to which Diomed adds his advice, that,
6150	wounded as they were, they should go forth and encourage the army with
6150	their presence; which advice is pursued. Juno, seeing the partiality of
6150	Jupiter to the Trojans, forms a design to overreach him; she sets off
6150	her charms with the utmost care, and (the more surely to enchant him)
6150	obtains the magic girdle of Venus. She then applies herself to the god
6150	of Sleep, and with some difficulty persuades him to seal the eyes of
6150	Jupiter; this done, she goes to Mount Ida, where the god at first
6150	sight, is ravished with her beauty, sinks in her embraces, and is laid
6150	asleep. Neptune takes advantage of his slumber, and succours the
6150	Greeks; Hector is struck to the ground with a prodigious stone by Ajax,
6150	and carried off from the battle; several actions succeed; till the
6150	Trojans, much distressed, are obliged to give way; the lesser Ajax
6150	signalizes himself in a particular manner.
6150	""
6150	""
6150	""
6150	""
6150	BOOK XIV.
6150	""
6150	""
6150	Nor did the battle-din not reach the ears
6150	Of Nestor, o'er the wine-cup; and his speech
6150	He thus address'd to AEsculapius' son:
